==14429== NVPROF is profiling process 14429, command: ./miniFE.x --num_devices 4 -nx 800 -ny 800 -nz 200
==14429== Profiling application: ./miniFE.x --num_devices 4 -nx 800 -ny 800 -nz 200
==14429== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
,%,ms,,ms,ms,ms,
"GPU activities",76.119809,762.866320,201,3.795354,3.783948,4.264522,"_ZN6miniFE25matvec_overlap_ell_kernelILNS_12MATVEC_RANGEE0ENS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvT0_T1_S7_"
"GPU activities",13.583231,136.129998,602,0.226129,0.155295,0.229471,"_ZN6miniFE13waxpby_kernelINS_9PODVectorIdiiEEEEvNT_10ScalarTypeES3_S4_S3_S3_"
"GPU activities",4.653771,46.639704,400,0.116599,0.083936,0.149471,"_ZN6miniFE10dot_kernelINS_9PODVectorIdiiEEEEvT_S3_PNS_10TypeTraitsINS3_10ScalarTypeEE14magnitude_typeE"
"GPU activities",3.766843,37.750980,201,0.187815,0.185599,0.195487,"_ZN6miniFE25matvec_overlap_ell_kernelILNS_12MATVEC_RANGEE1ENS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvT0_T1_S7_"
"GPU activities",1.268490,12.712699,601,0.021152,0.001279,0.143423,"[CUDA memcpy DtoH]"
"GPU activities",0.441546,4.425135,201,0.022015,0.011680,0.032192,"_ZN6miniFE20copyElementsToBufferIdiEEvPT_S2_PT0_i"
"GPU activities",0.092750,0.929532,400,0.002323,0.002208,0.002624,"_ZN6miniFE23dot_final_reduce_kernelIdEEvPT_"
"GPU activities",0.050107,0.502173,400,0.001255,0.001184,0.001664,"_ZN6miniFE17cudaMemset_kernelIdEEvPT_S1_i"
"GPU activities",0.023453,0.235040,4,0.058760,0.001760,0.080320,"_ZN6thrust8cuda_cub4core13_kernel_agentINS0_14__parallel_for16ParallelForAgentINS0_20__uninitialized_fill7functorINS_10device_ptrIdEEdEEmEES9_mEEvT0_T1_"
"API calls",77.250254,532.482919,601,0.885994,0.069654,4.145618,"cudaEventSynchronize"
"API calls",13.741720,94.721128,2409,0.039319,0.023837,11.157996,"cudaLaunchKernel"
"API calls",4.136421,28.512186,4,7.128046,0.032245,9.804558,"cudaMalloc"
"API calls",2.262977,15.598610,601,0.025954,0.016454,0.035438,"cudaMemcpyAsync"
