==120427== NVPROF is profiling process 120427, command: ./miniFE.x --num_devices 2 -nx 400 -ny 200 -nz 200
==120427== Profiling application: ./miniFE.x --num_devices 2 -nx 400 -ny 200 -nz 200
==120427== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
,%,ms,,ms,ms,ms,
"GPU activities",77.667690,730.639634,201,3.635023,3.627359,3.656671,"_ZN6miniFE25matvec_overlap_ell_kernelILNS_12MATVEC_RANGEE0ENS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvT0_T1_S7_"
"GPU activities",14.736817,138.632967,602,0.230287,0.158750,0.233694,"_ZN6miniFE13waxpby_kernelINS_9PODVectorIdiiEEEEvNT_10ScalarTypeES3_S4_S3_S3_"
"GPU activities",4.994350,46.983118,400,0.117457,0.085151,0.150206,"_ZN6miniFE10dot_kernelINS_9PODVectorIdiiEEEEvT_S3_PNS_10TypeTraitsINS3_10ScalarTypeEE14magnitude_typeE"
"GPU activities",1.268209,11.930364,201,0.059355,0.058848,0.064447,"_ZN6miniFE25matvec_overlap_ell_kernelILNS_12MATVEC_RANGEE1ENS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvT0_T1_S7_"
"GPU activities",0.945807,8.897447,601,0.014804,0.001664,0.047103,"[CUDA memcpy DtoH]"
"GPU activities",0.216230,2.034133,201,0.010120,0.003168,0.019200,"_ZN6miniFE20copyElementsToBufferIdiEEvPT_S2_PT0_i"
"GPU activities",0.095384,0.897302,400,0.002243,0.002175,0.002624,"_ZN6miniFE23dot_final_reduce_kernelIdEEvPT_"
"GPU activities",0.050517,0.475229,400,0.001188,0.001120,0.001536,"_ZN6miniFE17cudaMemset_kernelIdEEvPT_S1_i"
"GPU activities",0.024995,0.235134,4,0.058783,0.001312,0.078687,"_ZN6thrust8cuda_cub4core13_kernel_agentINS0_14__parallel_for16ParallelForAgentINS0_20__uninitialized_fill7functorINS_10device_ptrIdEEdEEmEES9_mEEvT0_T1_"
"API calls",85.828924,676.738593,601,1.126020,0.043413,4.364261,"cudaEventSynchronize"
"API calls",9.639653,76.006142,2409,0.031550,0.017070,9.090114,"cudaLaunchKernel"
"API calls",1.699385,13.399208,601,0.022294,0.017066,0.039450,"cudaMemcpyAsync"
"API calls",1.423285,11.222227,4,2.805556,0.034645,4.244405,"cudaMalloc"
