==95635== NVPROF is profiling process 95635, command: ./miniFE.x --num_devices 4 -nx 800 -ny 800 -nz 200
==95635== Profiling application: ./miniFE.x --num_devices 4 -nx 800 -ny 800 -nz 200
==95635== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
,%,ms,,ms,ms,ms,
"GPU activities",76.170142,762.112704,201,3.791605,3.783049,3.801129,"_ZN6miniFE25matvec_overlap_ell_kernelILNS_12MATVEC_RANGEE0ENS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvT0_T1_S7_"
"GPU activities",13.661729,136.691057,602,0.227061,0.154559,0.230751,"_ZN6miniFE13waxpby_kernelINS_9PODVectorIdiiEEEEvNT_10ScalarTypeES3_S4_S3_S3_"
"GPU activities",4.671671,46.741934,400,0.116854,0.084608,0.149439,"_ZN6miniFE10dot_kernelINS_9PODVectorIdiiEEEEvT_S3_PNS_10TypeTraitsINS3_10ScalarTypeEE14magnitude_typeE"
"GPU activities",3.765239,37.672721,201,0.187426,0.185791,0.190591,"_ZN6miniFE25matvec_overlap_ell_kernelILNS_12MATVEC_RANGEE1ENS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvT0_T1_S7_"
"GPU activities",1.146357,11.469763,601,0.019084,0.001280,0.092447,"[CUDA memcpy DtoH]"
"GPU activities",0.424830,4.250594,201,0.021147,0.011104,0.033056,"_ZN6miniFE20copyElementsToBufferIdiEEvPT_S2_PT0_i"
"GPU activities",0.089481,0.895289,400,0.002238,0.002144,0.002720,"_ZN6miniFE23dot_final_reduce_kernelIdEEvPT_"
"GPU activities",0.047187,0.472127,400,0.001180,0.001120,0.001536,"_ZN6miniFE17cudaMemset_kernelIdEEvPT_S1_i"
"GPU activities",0.023363,0.233759,4,0.058439,0.001792,0.079488,"_ZN6thrust8cuda_cub4core13_kernel_agentINS0_14__parallel_for16ParallelForAgentINS0_20__uninitialized_fill7functorINS_10device_ptrIdEEdEEmEES9_mEEvT0_T1_"
"API calls",77.070907,525.154429,601,0.873801,0.058398,3.941073,"cudaEventSynchronize"
"API calls",13.955417,95.090991,2409,0.039473,0.020788,10.937699,"cudaLaunchKernel"
"API calls",3.992993,27.207908,4,6.801977,0.034623,9.117309,"cudaMalloc"
"API calls",2.344399,15.974533,601,0.026579,0.019380,0.049699,"cudaMemcpyAsync"
