==21583== NVPROF is profiling process 21583, command: ./miniFE.x --num_devices 4 -nx 800 -ny 800 -nz 200
==21583== Profiling application: ./miniFE.x --num_devices 4 -nx 800 -ny 800 -nz 200
==21583== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
,%,ms,,ms,ms,ms,
"GPU activities",76.722722,767.520647,201,3.818510,3.811967,3.827646,"_ZN6miniFE25matvec_overlap_ell_kernelILNS_12MATVEC_RANGEE0ENS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvT0_T1_S7_"
"GPU activities",13.695467,137.007050,602,0.227586,0.156063,0.230910,"_ZN6miniFE13waxpby_kernelINS_9PODVectorIdiiEEEEvNT_10ScalarTypeES3_S4_S3_S3_"
"GPU activities",4.682085,46.838752,400,0.117096,0.084223,0.150015,"_ZN6miniFE10dot_kernelINS_9PODVectorIdiiEEEEvT_S3_PNS_10TypeTraitsINS3_10ScalarTypeEE14magnitude_typeE"
"GPU activities",3.232348,32.335841,201,0.160874,0.159519,0.163487,"_ZN6miniFE25matvec_overlap_ell_kernelILNS_12MATVEC_RANGEE1ENS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvT0_T1_S7_"
"GPU activities",1.211742,12.122050,601,0.020169,0.001280,0.126783,"[CUDA memcpy DtoH]"
"GPU activities",0.296198,2.963116,201,0.014741,0.007584,0.023072,"_ZN6miniFE20copyElementsToBufferIdiEEvPT_S2_PT0_i"
"GPU activities",0.088001,0.880343,400,0.002200,0.002112,0.002560,"_ZN6miniFE23dot_final_reduce_kernelIdEEvPT_"
"GPU activities",0.048103,0.481214,400,0.001203,0.001152,0.001408,"_ZN6miniFE17cudaMemset_kernelIdEEvPT_S1_i"
"GPU activities",0.023335,0.233438,4,0.058359,0.001344,0.078751,"_ZN6thrust8cuda_cub4core13_kernel_agentINS0_14__parallel_for16ParallelForAgentINS0_20__uninitialized_fill7functorINS_10device_ptrIdEEdEEmEES9_mEEvT0_T1_"
"API calls",76.889519,513.783660,601,0.854881,0.043283,4.037620,"cudaEventSynchronize"
"API calls",14.043242,93.838382,2409,0.038953,0.020785,10.806229,"cudaLaunchKernel"
"API calls",4.072235,27.211089,4,6.802772,0.027604,9.205026,"cudaMalloc"
"API calls",2.332674,15.587164,601,0.025935,0.018261,0.049826,"cudaMemcpyAsync"
