==120762== NVPROF is profiling process 120762, command: ./miniFE.x --num_devices 4 -nx 400 -ny 400 -nz 200
==120762== Profiling application: ./miniFE.x --num_devices 4 -nx 400 -ny 400 -nz 200
==120762== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
,%,ms,,ms,ms,ms,
"GPU activities",76.950990,729.089056,201,3.627308,3.620575,3.641823,"_ZN6miniFE25matvec_overlap_ell_kernelILNS_12MATVEC_RANGEE0ENS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvT0_T1_S7_"
"GPU activities",14.547908,137.837350,602,0.228965,0.157118,0.232445,"_ZN6miniFE13waxpby_kernelINS_9PODVectorIdiiEEEEvNT_10ScalarTypeES3_S4_S3_S3_"
"GPU activities",4.950750,46.906971,400,0.117267,0.084863,0.149919,"_ZN6miniFE10dot_kernelINS_9PODVectorIdiiEEEEvT_S3_PNS_10TypeTraitsINS3_10ScalarTypeEE14magnitude_typeE"
"GPU activities",1.564178,14.820150,201,0.073732,0.072991,0.080288,"_ZN6miniFE25matvec_overlap_ell_kernelILNS_12MATVEC_RANGEE1ENS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvT0_T1_S7_"
"GPU activities",1.489018,14.108027,601,0.023474,0.001279,0.088511,"[CUDA memcpy DtoH]"
"GPU activities",0.326476,3.093273,201,0.015389,0.004351,0.023712,"_ZN6miniFE20copyElementsToBufferIdiEEvPT_S2_PT0_i"
"GPU activities",0.096290,0.912317,400,0.002280,0.002176,0.002592,"_ZN6miniFE23dot_final_reduce_kernelIdEEvPT_"
"GPU activities",0.049698,0.470876,400,0.001177,0.001119,0.001664,"_ZN6miniFE17cudaMemset_kernelIdEEvPT_S1_i"
"GPU activities",0.024692,0.233949,4,0.058487,0.001280,0.078399,"_ZN6thrust8cuda_cub4core13_kernel_agentINS0_14__parallel_for16ParallelForAgentINS0_20__uninitialized_fill7functorINS_10device_ptrIdEEdEEmEES9_mEEvT0_T1_"
"API calls",80.539774,610.363178,601,1.015579,0.061011,3.801814,"cudaEventSynchronize"
"API calls",12.704173,96.277395,2409,0.039965,0.022303,11.312742,"cudaLaunchKernel"
"API calls",2.336949,17.710352,4,4.427588,0.033797,8.673852,"cudaMalloc"
"API calls",2.088102,15.824484,601,0.026330,0.018017,0.037397,"cudaMemcpyAsync"
