==14137== NVPROF is profiling process 14137, command: ./miniFE.x --num_devices 4 -nx 800 -ny 400 -nz 200
==14137== Profiling application: ./miniFE.x --num_devices 4 -nx 800 -ny 400 -nz 200
==14137== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
,%,ms,,ms,ms,ms,
"GPU activities",76.213547,724.603991,201,3.604994,3.599848,3.613512,"_ZN6miniFE25matvec_overlap_ell_kernelILNS_12MATVEC_RANGEE0ENS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvT0_T1_S7_"
"GPU activities",14.423748,137.134483,602,0.227798,0.156383,0.231007,"_ZN6miniFE13waxpby_kernelINS_9PODVectorIdiiEEEEvNT_10ScalarTypeES3_S4_S3_S3_"
"GPU activities",4.945643,47.020942,400,0.117552,0.084672,0.151039,"_ZN6miniFE10dot_kernelINS_9PODVectorIdiiEEEEvT_S3_PNS_10TypeTraitsINS3_10ScalarTypeEE14magnitude_typeE"
"GPU activities",3.150304,29.951672,201,0.149013,0.147775,0.150783,"_ZN6miniFE25matvec_overlap_ell_kernelILNS_12MATVEC_RANGEE1ENS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvT0_T1_S7_"
"GPU activities",0.759448,7.220492,601,0.012014,0.001280,0.062399,"[CUDA memcpy DtoH]"
"GPU activities",0.339740,3.230096,201,0.016070,0.006976,0.025952,"_ZN6miniFE20copyElementsToBufferIdiEEvPT_S2_PT0_i"
"GPU activities",0.094337,0.896915,400,0.002242,0.002176,0.002464,"_ZN6miniFE23dot_final_reduce_kernelIdEEvPT_"
"GPU activities",0.048692,0.462944,400,0.001157,0.001120,0.001344,"_ZN6miniFE17cudaMemset_kernelIdEEvPT_S1_i"
"GPU activities",0.024539,0.233309,4,0.058327,0.001248,0.078271,"_ZN6thrust8cuda_cub4core13_kernel_agentINS0_14__parallel_for16ParallelForAgentINS0_20__uninitialized_fill7functorINS_10device_ptrIdEEdEEmEES9_mEEvT0_T1_"
"API calls",76.941309,517.553615,601,0.861154,0.015988,3.746470,"cudaEventSynchronize"
"API calls",13.907464,93.549985,2409,0.038833,0.020278,10.915798,"cudaLaunchKernel"
"API calls",3.992542,26.856242,4,6.714060,0.027829,9.093091,"cudaMalloc"
"API calls",2.310202,15.539808,601,0.025856,0.015540,0.050083,"cudaMemcpyAsync"
