==21581== NVPROF is profiling process 21581, command: ./miniFE.x --num_devices 4 -nx 800 -ny 800 -nz 200
==21581== Profiling application: ./miniFE.x --num_devices 4 -nx 800 -ny 800 -nz 200
==21581== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
,%,ms,,ms,ms,ms,
"GPU activities",76.914583,764.389099,201,3.802930,3.795750,3.809830,"_ZN6miniFE25matvec_overlap_ell_kernelILNS_12MATVEC_RANGEE0ENS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvT0_T1_S7_"
"GPU activities",13.731003,136.460846,602,0.226679,0.155615,0.230110,"_ZN6miniFE13waxpby_kernelINS_9PODVectorIdiiEEEEvNT_10ScalarTypeES3_S4_S3_S3_"
"GPU activities",4.702100,46.730206,400,0.116825,0.083904,0.150367,"_ZN6miniFE10dot_kernelINS_9PODVectorIdiiEEEEvT_S3_PNS_10TypeTraitsINS3_10ScalarTypeEE14magnitude_typeE"
"GPU activities",3.297042,32.766516,201,0.163017,0.160607,0.166335,"_ZN6miniFE25matvec_overlap_ell_kernelILNS_12MATVEC_RANGEE1ENS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvT0_T1_S7_"
"GPU activities",0.903969,8.983780,601,0.014948,0.001279,0.090463,"[CUDA memcpy DtoH]"
"GPU activities",0.290070,2.882765,201,0.014342,0.007136,0.022303,"_ZN6miniFE20copyElementsToBufferIdiEEvPT_S2_PT0_i"
"GPU activities",0.090515,0.899550,400,0.002248,0.002144,0.002592,"_ZN6miniFE23dot_final_reduce_kernelIdEEvPT_"
"GPU activities",0.047220,0.469276,400,0.001173,0.001120,0.001376,"_ZN6miniFE17cudaMemset_kernelIdEEvPT_S1_i"
"GPU activities",0.023499,0.233534,4,0.058383,0.001344,0.078879,"_ZN6thrust8cuda_cub4core13_kernel_agentINS0_14__parallel_for16ParallelForAgentINS0_20__uninitialized_fill7functorINS_10device_ptrIdEEdEEmEES9_mEEvT0_T1_"
"API calls",76.582386,507.918568,601,0.845122,0.038153,3.991316,"cudaEventSynchronize"
"API calls",14.361427,95.249521,2409,0.039539,0.021171,11.127965,"cudaLaunchKernel"
"API calls",4.042897,26.813770,4,6.703442,0.043034,8.991339,"cudaMalloc"
"API calls",2.420085,16.050770,601,0.026706,0.017472,0.092047,"cudaMemcpyAsync"
