==37456== NVPROF is profiling process 37456, command: ./miniFE.x --num_devices 4 -nx 1600 -ny 800 -nz 200
==37456== Profiling application: ./miniFE.x --num_devices 4 -nx 1600 -ny 800 -nz 200
==37456== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
,%,ms,,ms,ms,ms,
"GPU activities",63.585304,3098.854437,201,15.417186,15.385616,15.455888,"_ZN6miniFE25matvec_overlap_ell_kernelILNS_12MATVEC_RANGEE0ENS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvT0_T1_S7_"
"GPU activities",15.393549,750.210589,1,750.210589,750.210589,750.210589,"_ZN6miniFE19element_loop_kernelINS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEENS_7PODMeshIiEEEEvT1_NT_17GlobalOrdinalTypeEPKS9_S8_T0_PKNS8_10ScalarTypeESF_"
"GPU activities",11.199871,545.830068,602,0.906694,0.624572,0.911385,"_ZN6miniFE13waxpby_kernelINS_9PODVectorIdiiEEEEvNT_10ScalarTypeES3_S4_S3_S3_"
"GPU activities",3.648929,177.831954,400,0.444579,0.306910,0.582331,"_ZN6miniFE10dot_kernelINS_9PODVectorIdiiEEEEvT_S3_PNS_10TypeTraitsINS3_10ScalarTypeEE14magnitude_typeE"
"GPU activities",1.707673,83.224097,201,0.414050,0.411933,0.429213,"_ZN6miniFE25matvec_overlap_ell_kernelILNS_12MATVEC_RANGEE1ENS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvT0_T1_S7_"
"GPU activities",1.597736,77.866299,606,0.128492,0.001248,49.368536,"[CUDA memcpy DtoH]"
"GPU activities",0.865487,42.179821,1,42.179821,42.179821,42.179821,"_ZN6miniFE32generate_matrix_structure_kernelINS_7PODMeshIiEENS_12PODELLMatrixIdiiEEEEvT_T0_iii"
"GPU activities",0.442595,21.570019,1,21.570019,21.570019,21.570019,"_ZN6miniFE30impose_dirichlet_second_kernelINS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvNT_10ScalarTypeES5_T0_PNS5_17GlobalOrdinalTypeES8_"
"GPU activities",0.237808,11.589676,9,1.287741,0.001024,11.239694,"[CUDA memcpy HtoD]"
