==109476== NVPROF is profiling process 109476, command: ./miniFE.x --num_devices 4 -nx 1600 -ny 1600 -nz 200
==109476== Profiling application: ./miniFE.x --num_devices 4 -nx 1600 -ny 1600 -nz 200
==109476== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
,%,ms,,ms,ms,ms,
"GPU activities",62.019919,3078.709800,201,15.316964,15.275819,15.358122,"_ZN6miniFE25matvec_overlap_ell_kernelILNS_12MATVEC_RANGEE0ENS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvT0_T1_S7_"
"GPU activities",12.805652,635.681054,1,635.681054,635.681054,635.681054,"_ZN6miniFE19element_loop_kernelINS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEENS_7PODMeshIiEEEEvT1_NT_17GlobalOrdinalTypeEPKS9_S8_T0_PKNS8_10ScalarTypeESF_"
"GPU activities",10.980535,545.081035,602,0.905450,0.627066,0.909559,"_ZN6miniFE13waxpby_kernelINS_9PODVectorIdiiEEEEvNT_10ScalarTypeES3_S4_S3_S3_"
"GPU activities",4.314351,214.167233,606,0.353411,0.001248,97.047212,"[CUDA memcpy DtoH]"
"GPU activities",3.583862,177.905266,400,0.444763,0.307101,0.584058,"_ZN6miniFE10dot_kernelINS_9PODVectorIdiiEEEEvT_S3_PNS_10TypeTraitsINS3_10ScalarTypeEE14magnitude_typeE"
"GPU activities",2.274247,112.895118,201,0.561667,0.559450,0.571770,"_ZN6miniFE25matvec_overlap_ell_kernelILNS_12MATVEC_RANGEE1ENS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvT0_T1_S7_"
"GPU activities",0.928774,46.104958,1,46.104958,46.104958,46.104958,"_ZN6miniFE32generate_matrix_structure_kernelINS_7PODMeshIiEENS_12PODELLMatrixIdiiEEEEvT_T0_iii"
"GPU activities",0.725557,36.017119,2,18.008559,17.988368,18.028751,"_ZN6miniFE30impose_dirichlet_second_kernelINS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvNT_10ScalarTypeES5_T0_PNS5_17GlobalOrdinalTypeES8_"
"GPU activities",0.388048,19.262948,10,1.926294,0.000960,17.715955,"[CUDA memcpy HtoD]"
"GPU activities",0.339565,16.856211,201,0.083861,0.044448,0.136831,"_ZN6miniFE20copyElementsToBufferIdiEEvPT_S2_PT0_i"
