==132687== NVPROF is profiling process 132687, command: ./miniFE.x --num_devices 4 -nx 1600 -ny 800 -nz 200
==132687== Profiling application: ./miniFE.x --num_devices 4 -nx 1600 -ny 800 -nz 200
==132687== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
,%,ms,,ms,ms,ms,
"GPU activities",62.474994,3145.372436,201,15.648619,15.619907,15.677378,"_ZN6miniFE25matvec_overlap_ell_kernelILNS_12MATVEC_RANGEE0ENS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvT0_T1_S7_"
"GPU activities",12.220254,615.242148,1,615.242148,615.242148,615.242148,"_ZN6miniFE19element_loop_kernelINS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEENS_7PODMeshIiEEEEvT1_NT_17GlobalOrdinalTypeEPKS9_S8_T0_PKNS8_10ScalarTypeESF_"
"GPU activities",10.967828,552.187369,602,0.917254,0.634238,0.921375,"_ZN6miniFE13waxpby_kernelINS_9PODVectorIdiiEEEEvNT_10ScalarTypeES3_S4_S3_S3_"
"GPU activities",5.810974,292.559906,606,0.482772,0.001279,237.377477,"[CUDA memcpy DtoH]"
"GPU activities",3.577478,180.112076,400,0.450280,0.310367,0.589759,"_ZN6miniFE10dot_kernelINS_9PODVectorIdiiEEEEvT_S3_PNS_10TypeTraitsINS3_10ScalarTypeEE14magnitude_typeE"
"GPU activities",1.646719,82.905864,201,0.412466,0.410463,0.415039,"_ZN6miniFE25matvec_overlap_ell_kernelILNS_12MATVEC_RANGEE1ENS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvT0_T1_S7_"
"GPU activities",0.848709,42.729168,1,42.729168,42.729168,42.729168,"_ZN6miniFE32generate_matrix_structure_kernelINS_7PODMeshIiEENS_12PODELLMatrixIdiiEEEEvT_T0_iii"
"GPU activities",0.786202,39.582198,2,19.791099,18.184670,21.397528,"_ZN6miniFE30impose_dirichlet_second_kernelINS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvNT_10ScalarTypeES5_T0_PNS5_17GlobalOrdinalTypeES8_"
"GPU activities",0.372552,18.756542,10,1.875654,0.000960,18.350910,"[CUDA memcpy HtoD]"
