==36932== NVPROF is profiling process 36932, command: ./miniFE.x --num_devices 4 -nx 800 -ny 800 -nz 200
==36932== Profiling application: ./miniFE.x --num_devices 4 -nx 800 -ny 800 -nz 200
==36932== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
,%,ms,,ms,ms,ms,
"GPU activities",69.470137,3104.581789,201,15.445680,15.413449,15.479433,"_ZN6miniFE25matvec_overlap_ell_kernelILNS_12MATVEC_RANGEE0ENS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvT0_T1_S7_"
"GPU activities",12.231549,546.621134,602,0.908008,0.628700,0.913275,"_ZN6miniFE13waxpby_kernelINS_9PODVectorIdiiEEEEvNT_10ScalarTypeES3_S4_S3_S3_"
"GPU activities",6.591849,294.586063,1,294.586063,294.586063,294.586063,"_ZN6miniFE19element_loop_kernelINS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEENS_7PODMeshIiEEEEvT1_NT_17GlobalOrdinalTypeEPKS9_S8_T0_PKNS8_10ScalarTypeESF_"
"GPU activities",3.983495,178.020186,400,0.445050,0.307326,0.582845,"_ZN6miniFE10dot_kernelINS_9PODVectorIdiiEEEEvT_S3_PNS_10TypeTraitsINS3_10ScalarTypeEE14magnitude_typeE"
"GPU activities",3.453252,154.323933,606,0.254659,0.001248,111.588847,"[CUDA memcpy DtoH]"
"GPU activities",1.045393,46.718032,201,0.232428,0.231551,0.233951,"_ZN6miniFE25matvec_overlap_ell_kernelILNS_12MATVEC_RANGEE1ENS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvT0_T1_S7_"
"GPU activities",0.883234,39.471235,2,19.735617,17.835196,21.636039,"_ZN6miniFE30impose_dirichlet_second_kernelINS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvNT_10ScalarTypeES5_T0_PNS5_17GlobalOrdinalTypeES8_"
"GPU activities",0.645441,28.844414,1,28.844414,28.844414,28.844414,"_ZN6miniFE32generate_matrix_structure_kernelINS_7PODMeshIiEENS_12PODELLMatrixIdiiEEEEvT_T0_iii"
"GPU activities",0.407294,18.201753,10,1.820175,0.000960,17.923643,"[CUDA memcpy HtoD]"
