==37459== NVPROF is profiling process 37459, command: ./miniFE.x --num_devices 4 -nx 1600 -ny 800 -nz 200
==37459== Profiling application: ./miniFE.x --num_devices 4 -nx 1600 -ny 800 -nz 200
==37459== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
,%,ms,,ms,ms,ms,
"GPU activities",62.067812,3136.640990,201,15.605179,15.580877,15.645292,"_ZN6miniFE25matvec_overlap_ell_kernelILNS_12MATVEC_RANGEE0ENS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvT0_T1_S7_"
"GPU activities",15.305678,773.483328,1,773.483328,773.483328,773.483328,"_ZN6miniFE19element_loop_kernelINS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEENS_7PODMeshIiEEEEvT1_NT_17GlobalOrdinalTypeEPKS9_S8_T0_PKNS8_10ScalarTypeESF_"
"GPU activities",10.878949,549.775420,602,0.913248,0.632829,0.916859,"_ZN6miniFE13waxpby_kernelINS_9PODVectorIdiiEEEEvNT_10ScalarTypeES3_S4_S3_S3_"
"GPU activities",3.547082,179.254331,400,0.448135,0.309054,0.587709,"_ZN6miniFE10dot_kernelINS_9PODVectorIdiiEEEEvT_S3_PNS_10TypeTraitsINS3_10ScalarTypeEE14magnitude_typeE"
"GPU activities",3.542676,179.031668,606,0.295431,0.001280,106.449252,"[CUDA memcpy DtoH]"
"GPU activities",1.666114,84.198269,201,0.418896,0.416637,0.430366,"_ZN6miniFE25matvec_overlap_ell_kernelILNS_12MATVEC_RANGEE1ENS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvT0_T1_S7_"
"GPU activities",0.914764,46.228263,1,46.228263,46.228263,46.228263,"_ZN6miniFE32generate_matrix_structure_kernelINS_7PODMeshIiEENS_12PODELLMatrixIdiiEEEEvT_T0_iii"
"GPU activities",0.424005,21.427404,1,21.427404,21.427404,21.427404,"_ZN6miniFE30impose_dirichlet_second_kernelINS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvNT_10ScalarTypeES5_T0_PNS5_17GlobalOrdinalTypeES8_"
"GPU activities",0.364035,18.396766,9,2.044085,0.000960,17.994240,"[CUDA memcpy HtoD]"
