==37458== NVPROF is profiling process 37458, command: ./miniFE.x --num_devices 4 -nx 1600 -ny 800 -nz 200
==37458== Profiling application: ./miniFE.x --num_devices 4 -nx 1600 -ny 800 -nz 200
==37458== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
,%,ms,,ms,ms,ms,
"GPU activities",62.729081,3145.157969,201,15.647552,15.615445,15.686965,"_ZN6miniFE25matvec_overlap_ell_kernelILNS_12MATVEC_RANGEE0ENS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvT0_T1_S7_"
"GPU activities",15.241574,764.193555,1,764.193555,764.193555,764.193555,"_ZN6miniFE19element_loop_kernelINS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEENS_7PODMeshIiEEEEvT1_NT_17GlobalOrdinalTypeEPKS9_S8_T0_PKNS8_10ScalarTypeESF_"
"GPU activities",11.000346,551.543654,602,0.916185,0.634812,0.920890,"_ZN6miniFE13waxpby_kernelINS_9PODVectorIdiiEEEEvNT_10ScalarTypeES3_S4_S3_S3_"
"GPU activities",3.586291,179.812179,400,0.449530,0.310333,0.590012,"_ZN6miniFE10dot_kernelINS_9PODVectorIdiiEEEEvT_S3_PNS_10TypeTraitsINS3_10ScalarTypeEE14magnitude_typeE"
"GPU activities",3.006998,150.767153,606,0.248790,0.001279,102.661730,"[CUDA memcpy DtoH]"
"GPU activities",1.662854,83.373448,201,0.414793,0.412637,0.423069,"_ZN6miniFE25matvec_overlap_ell_kernelILNS_12MATVEC_RANGEE1ENS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvT0_T1_S7_"
"GPU activities",0.814710,40.848521,1,40.848521,40.848521,40.848521,"_ZN6miniFE32generate_matrix_structure_kernelINS_7PODMeshIiEENS_12PODELLMatrixIdiiEEEEvT_T0_iii"
"GPU activities",0.429166,21.517837,1,21.517837,21.517837,21.517837,"_ZN6miniFE30impose_dirichlet_second_kernelINS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvNT_10ScalarTypeES5_T0_PNS5_17GlobalOrdinalTypeES8_"
"GPU activities",0.222419,11.151829,9,1.239092,0.000992,10.781718,"[CUDA memcpy HtoD]"
