==109475== NVPROF is profiling process 109475, command: ./miniFE.x --num_devices 4 -nx 1600 -ny 1600 -nz 200
==109475== Profiling application: ./miniFE.x --num_devices 4 -nx 1600 -ny 1600 -nz 200
==109475== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
,%,ms,,ms,ms,ms,
"GPU activities",62.482741,3085.819179,201,15.352334,15.321465,15.385913,"_ZN6miniFE25matvec_overlap_ell_kernelILNS_12MATVEC_RANGEE0ENS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvT0_T1_S7_"
"GPU activities",12.332580,609.065954,1,609.065954,609.065954,609.065954,"_ZN6miniFE19element_loop_kernelINS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEENS_7PODMeshIiEEEEvT1_NT_17GlobalOrdinalTypeEPKS9_S8_T0_PKNS8_10ScalarTypeESF_"
"GPU activities",11.059251,546.180423,602,0.907276,0.628507,0.910808,"_ZN6miniFE13waxpby_kernelINS_9PODVectorIdiiEEEEvNT_10ScalarTypeES3_S4_S3_S3_"
"GPU activities",4.404681,217.532878,606,0.358965,0.001279,99.397816,"[CUDA memcpy DtoH]"
"GPU activities",3.600966,177.839983,400,0.444599,0.307102,0.582811,"_ZN6miniFE10dot_kernelINS_9PODVectorIdiiEEEEvT_S3_PNS_10TypeTraitsINS3_10ScalarTypeEE14magnitude_typeE"
"GPU activities",2.287786,112.986303,201,0.562120,0.560123,0.564667,"_ZN6miniFE25matvec_overlap_ell_kernelILNS_12MATVEC_RANGEE1ENS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvT0_T1_S7_"
"GPU activities",0.881458,43.532322,1,43.532322,43.532322,43.532322,"_ZN6miniFE32generate_matrix_structure_kernelINS_7PODMeshIiEENS_12PODELLMatrixIdiiEEEEvT_T0_iii"
"GPU activities",0.728854,35.995748,2,17.997874,17.996962,17.998786,"_ZN6miniFE30impose_dirichlet_second_kernelINS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvNT_10ScalarTypeES5_T0_PNS5_17GlobalOrdinalTypeES8_"
"GPU activities",0.313831,15.499094,201,0.077109,0.041568,0.124575,"_ZN6miniFE20copyElementsToBufferIdiEEvPT_S2_PT0_i"
"GPU activities",0.250946,12.393396,10,1.239339,0.000992,11.161502,"[CUDA memcpy HtoD]"
