==37854== NVPROF is profiling process 37854, command: ./miniFE.x --num_devices 4 -nx 1600 -ny 1600 -nz 200
==37854== Profiling application: ./miniFE.x --num_devices 4 -nx 1600 -ny 1600 -nz 200
==37854== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
,%,ms,,ms,ms,ms,
"GPU activities",60.853029,3081.189936,201,15.329303,15.286351,15.359182,"_ZN6miniFE25matvec_overlap_ell_kernelILNS_12MATVEC_RANGEE0ENS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvT0_T1_S7_"
"GPU activities",14.715153,745.076804,1,745.076804,745.076804,745.076804,"_ZN6miniFE19element_loop_kernelINS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEENS_7PODMeshIiEEEEvT1_NT_17GlobalOrdinalTypeEPKS9_S8_T0_PKNS8_10ScalarTypeESF_"
"GPU activities",10.747722,544.192688,602,0.903974,0.625021,0.908347,"_ZN6miniFE13waxpby_kernelINS_9PODVectorIdiiEEEEvNT_10ScalarTypeES3_S4_S3_S3_"
"GPU activities",4.440986,224.861813,606,0.371059,0.001279,96.858685,"[CUDA memcpy DtoH]"
"GPU activities",3.507824,177.612725,400,0.444031,0.306239,0.582237,"_ZN6miniFE10dot_kernelINS_9PODVectorIdiiEEEEvT_S3_PNS_10TypeTraitsINS3_10ScalarTypeEE14magnitude_typeE"
"GPU activities",2.243448,113.593188,201,0.565140,0.562909,0.575389,"_ZN6miniFE25matvec_overlap_ell_kernelILNS_12MATVEC_RANGEE1ENS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvT0_T1_S7_"
"GPU activities",0.797294,40.369609,1,40.369609,40.369609,40.369609,"_ZN6miniFE32generate_matrix_structure_kernelINS_7PODMeshIiEENS_12PODELLMatrixIdiiEEEEvT_T0_iii"
"GPU activities",0.410177,20.768594,9,2.307621,0.001088,19.078715,"[CUDA memcpy HtoD]"
"GPU activities",0.373958,18.934715,1,18.934715,18.934715,18.934715,"_ZN6miniFE30impose_dirichlet_second_kernelINS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvNT_10ScalarTypeES5_T0_PNS5_17GlobalOrdinalTypeES8_"
"GPU activities",0.304622,15.424010,201,0.076736,0.042720,0.135263,"_ZN6miniFE20copyElementsToBufferIdiEEvPT_S2_PT0_i"
