==133106== NVPROF is profiling process 133106, command: ./miniFE.x --num_devices 4 -nx 1600 -ny 1600 -nz 200
==133106== Profiling application: ./miniFE.x --num_devices 4 -nx 1600 -ny 1600 -nz 200
==133106== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
,%,ms,,ms,ms,ms,
"GPU activities",60.367479,3159.176785,201,15.717297,15.686227,16.001425,"_ZN6miniFE25matvec_overlap_ell_kernelILNS_12MATVEC_RANGEE0ENS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvT0_T1_S7_"
"GPU activities",14.223221,744.335676,1,744.335676,744.335676,744.335676,"_ZN6miniFE19element_loop_kernelINS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEENS_7PODMeshIiEEEEvT1_NT_17GlobalOrdinalTypeEPKS9_S8_T0_PKNS8_10ScalarTypeESF_"
"GPU activities",10.613005,555.404350,602,0.922598,0.639259,0.927258,"_ZN6miniFE13waxpby_kernelINS_9PODVectorIdiiEEEEvNT_10ScalarTypeES3_S4_S3_S3_"
"GPU activities",6.456267,337.872137,606,0.557544,0.001279,234.355135,"[CUDA memcpy DtoH]"
"GPU activities",3.460180,181.079632,400,0.452699,0.311806,0.594844,"_ZN6miniFE10dot_kernelINS_9PODVectorIdiiEEEEvT_S3_PNS_10TypeTraitsINS3_10ScalarTypeEE14magnitude_typeE"
"GPU activities",1.838515,96.213955,201,0.478676,0.475965,0.491485,"_ZN6miniFE25matvec_overlap_ell_kernelILNS_12MATVEC_RANGEE1ENS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvT0_T1_S7_"
"GPU activities",0.823704,43.106452,1,43.106452,43.106452,43.106452,"_ZN6miniFE32generate_matrix_structure_kernelINS_7PODMeshIiEENS_12PODELLMatrixIdiiEEEEvT_T0_iii"
"GPU activities",0.427660,22.380484,1,22.380484,22.380484,22.380484,"_ZN6miniFE30impose_dirichlet_second_kernelINS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvNT_10ScalarTypeES5_T0_PNS5_17GlobalOrdinalTypeES8_"
"GPU activities",0.347819,18.202210,9,2.022467,0.000960,17.365383,"[CUDA memcpy HtoD]"
"GPU activities",0.207727,10.870877,201,0.054083,0.025536,0.100799,"_ZN6miniFE20copyElementsToBufferIdiEEvPT_S2_PT0_i"
