==37855== NVPROF is profiling process 37855, command: ./miniFE.x --num_devices 4 -nx 1600 -ny 1600 -nz 200
==37855== Profiling application: ./miniFE.x --num_devices 4 -nx 1600 -ny 1600 -nz 200
==37855== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
,%,ms,,ms,ms,ms,
"GPU activities",62.657473,3092.334727,201,15.384749,15.289644,25.437812,"_ZN6miniFE25matvec_overlap_ell_kernelILNS_12MATVEC_RANGEE0ENS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvT0_T1_S7_"
"GPU activities",14.914619,736.081301,1,736.081301,736.081301,736.081301,"_ZN6miniFE19element_loop_kernelINS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEENS_7PODMeshIiEEEEvT1_NT_17GlobalOrdinalTypeEPKS9_S8_T0_PKNS8_10ScalarTypeESF_"
"GPU activities",11.053214,545.509331,602,0.906161,0.627261,0.927323,"_ZN6miniFE13waxpby_kernelINS_9PODVectorIdiiEEEEvNT_10ScalarTypeES3_S4_S3_S3_"
"GPU activities",3.608282,178.079567,400,0.445198,0.307263,0.584669,"_ZN6miniFE10dot_kernelINS_9PODVectorIdiiEEEEvT_S3_PNS_10TypeTraitsINS3_10ScalarTypeEE14magnitude_typeE"
"GPU activities",2.676456,132.091151,606,0.217972,0.001280,66.314067,"[CUDA memcpy DtoH]"
"GPU activities",1.874583,92.516303,201,0.460280,0.457629,0.473694,"_ZN6miniFE25matvec_overlap_ell_kernelILNS_12MATVEC_RANGEE1ENS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvT0_T1_S7_"
"GPU activities",0.852677,42.082169,1,42.082169,42.082169,42.082169,"_ZN6miniFE32generate_matrix_structure_kernelINS_7PODMeshIiEENS_12PODELLMatrixIdiiEEEEvT_T0_iii"
"GPU activities",0.452209,22.317894,1,22.317894,22.317894,22.317894,"_ZN6miniFE30impose_dirichlet_second_kernelINS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvNT_10ScalarTypeES5_T0_PNS5_17GlobalOrdinalTypeES8_"
"GPU activities",0.400289,19.755477,9,2.195053,0.000960,18.959480,"[CUDA memcpy HtoD]"
"GPU activities",0.252690,12.471032,201,0.062044,0.027264,0.138847,"_ZN6miniFE20copyElementsToBufferIdiEEvPT_S2_PT0_i"
