==109477== NVPROF is profiling process 109477, command: ./miniFE.x --num_devices 4 -nx 1600 -ny 1600 -nz 200
==109477== Profiling application: ./miniFE.x --num_devices 4 -nx 1600 -ny 1600 -nz 200
==109477== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
,%,ms,,ms,ms,ms,
"GPU activities",64.399394,3081.569769,201,15.331192,15.294405,15.567107,"_ZN6miniFE25matvec_overlap_ell_kernelILNS_12MATVEC_RANGEE0ENS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvT0_T1_S7_"
"GPU activities",12.594737,602.669654,1,602.669654,602.669654,602.669654,"_ZN6miniFE19element_loop_kernelINS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEENS_7PODMeshIiEEEEvT1_NT_17GlobalOrdinalTypeEPKS9_S8_T0_PKNS8_10ScalarTypeESF_"
"GPU activities",11.394425,545.233643,602,0.905703,0.626267,0.909976,"_ZN6miniFE13waxpby_kernelINS_9PODVectorIdiiEEEEvNT_10ScalarTypeES3_S4_S3_S3_"
"GPU activities",3.717724,177.896505,400,0.444741,0.307005,0.583291,"_ZN6miniFE10dot_kernelINS_9PODVectorIdiiEEEEvT_S3_PNS_10TypeTraitsINS3_10ScalarTypeEE14magnitude_typeE"
"GPU activities",2.438065,116.663614,606,0.192514,0.001279,68.735192,"[CUDA memcpy DtoH]"
"GPU activities",1.941359,92.895789,201,0.462168,0.460188,0.473404,"_ZN6miniFE25matvec_overlap_ell_kernelILNS_12MATVEC_RANGEE1ENS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvT0_T1_S7_"
"GPU activities",0.883627,42.282349,1,42.282349,42.282349,42.282349,"_ZN6miniFE32generate_matrix_structure_kernelINS_7PODMeshIiEENS_12PODELLMatrixIdiiEEEEvT_T0_iii"
"GPU activities",0.840094,40.199261,2,20.099630,17.820881,22.378380,"_ZN6miniFE30impose_dirichlet_second_kernelINS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvNT_10ScalarTypeES5_T0_PNS5_17GlobalOrdinalTypeES8_"
"GPU activities",0.242795,11.617955,10,1.161795,0.000960,10.960968,"[CUDA memcpy HtoD]"
"GPU activities",0.227592,10.890469,201,0.054181,0.024960,0.102079,"_ZN6miniFE20copyElementsToBufferIdiEEvPT_S2_PT0_i"
