==91304== NVPROF is profiling process 91304, command: ./miniFE.x --num_devices 4 -nx 1600 -ny 1600 -nz 200
==91304== Profiling application: ./miniFE.x --num_devices 4 -nx 1600 -ny 1600 -nz 200
==91304== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
,%,ms,,ms,ms,ms,
"GPU activities",63.122761,3081.542480,201,15.331057,15.287721,15.367176,"_ZN6miniFE25matvec_overlap_ell_kernelILNS_12MATVEC_RANGEE0ENS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvT0_T1_S7_"
"GPU activities",12.399194,605.306929,1,605.306929,605.306929,605.306929,"_ZN6miniFE19element_loop_kernelINS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEENS_7PODMeshIiEEEEvT1_NT_17GlobalOrdinalTypeEPKS9_S8_T0_PKNS8_10ScalarTypeESF_"
"GPU activities",11.186164,546.088885,602,0.907124,0.628825,0.911607,"_ZN6miniFE13waxpby_kernelINS_9PODVectorIdiiEEEEvNT_10ScalarTypeES3_S4_S3_S3_"
"GPU activities",3.651556,178.262553,400,0.445656,0.307933,0.583802,"_ZN6miniFE10dot_kernelINS_9PODVectorIdiiEEEEvT_S3_PNS_10TypeTraitsINS3_10ScalarTypeEE14magnitude_typeE"
"GPU activities",3.456143,168.722834,606,0.278420,0.001248,90.889307,"[CUDA memcpy DtoH]"
"GPU activities",2.340906,114.278928,201,0.568551,0.566074,0.579482,"_ZN6miniFE25matvec_overlap_ell_kernelILNS_12MATVEC_RANGEE1ENS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvT0_T1_S7_"
"GPU activities",0.883622,43.136853,1,43.136853,43.136853,43.136853,"_ZN6miniFE32generate_matrix_structure_kernelINS_7PODMeshIiEENS_12PODELLMatrixIdiiEEEEvT_T0_iii"
"GPU activities",0.736185,35.939259,2,17.969629,17.915822,18.023437,"_ZN6miniFE30impose_dirichlet_second_kernelINS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvNT_10ScalarTypeES5_T0_PNS5_17GlobalOrdinalTypeES8_"
"GPU activities",0.295386,14.420215,201,0.071742,0.045055,0.108063,"_ZN6miniFE20copyElementsToBufferIdiEEvPT_S2_PT0_i"
"GPU activities",0.250175,12.213127,10,1.221312,0.000960,10.668694,"[CUDA memcpy HtoD]"
