==36934== NVPROF is profiling process 36934, command: ./miniFE.x --num_devices 4 -nx 800 -ny 800 -nz 200
==36934== Profiling application: ./miniFE.x --num_devices 4 -nx 800 -ny 800 -nz 200
==36934== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
,%,ms,,ms,ms,ms,
"GPU activities",68.772144,3136.377922,201,15.603870,15.572715,15.628747,"_ZN6miniFE25matvec_overlap_ell_kernelILNS_12MATVEC_RANGEE0ENS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvT0_T1_S7_"
"GPU activities",12.069833,550.448996,602,0.914367,0.633372,0.917659,"_ZN6miniFE13waxpby_kernelINS_9PODVectorIdiiEEEEvNT_10ScalarTypeES3_S4_S3_S3_"
"GPU activities",7.135709,325.426511,1,325.426511,325.426511,325.426511,"_ZN6miniFE19element_loop_kernelINS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEENS_7PODMeshIiEEEEvT1_NT_17GlobalOrdinalTypeEPKS9_S8_T0_PKNS8_10ScalarTypeESF_"
"GPU activities",3.935616,179.485157,400,0.448712,0.310046,0.587836,"_ZN6miniFE10dot_kernelINS_9PODVectorIdiiEEEEvT_S3_PNS_10TypeTraitsINS3_10ScalarTypeEE14magnitude_typeE"
"GPU activities",3.867047,176.358042,606,0.291019,0.001279,106.242908,"[CUDA memcpy DtoH]"
"GPU activities",1.030753,47.007836,201,0.233869,0.232126,0.236478,"_ZN6miniFE25matvec_overlap_ell_kernelILNS_12MATVEC_RANGEE1ENS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvT0_T1_S7_"
"GPU activities",0.866122,39.499783,2,19.749891,18.048381,21.451402,"_ZN6miniFE30impose_dirichlet_second_kernelINS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvNT_10ScalarTypeES5_T0_PNS5_17GlobalOrdinalTypeES8_"
"GPU activities",0.585329,26.694126,1,26.694126,26.694126,26.694126,"_ZN6miniFE32generate_matrix_structure_kernelINS_7PODMeshIiEENS_12PODELLMatrixIdiiEEEEvT_T0_iii"
"GPU activities",0.402505,18.356379,10,1.835637,0.000992,18.036093,"[CUDA memcpy HtoD]"
