==36933== NVPROF is profiling process 36933, command: ./miniFE.x --num_devices 4 -nx 800 -ny 800 -nz 200
==36933== Profiling application: ./miniFE.x --num_devices 4 -nx 800 -ny 800 -nz 200
==36933== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
,%,ms,,ms,ms,ms,
"GPU activities",69.263090,3138.170778,201,15.612789,15.584468,15.644404,"_ZN6miniFE25matvec_overlap_ell_kernelILNS_12MATVEC_RANGEE0ENS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvT0_T1_S7_"
"GPU activities",12.177205,551.724560,602,0.916485,0.633883,0.921273,"_ZN6miniFE13waxpby_kernelINS_9PODVectorIdiiEEEEvNT_10ScalarTypeES3_S4_S3_S3_"
"GPU activities",7.212100,326.765698,1,326.765698,326.765698,326.765698,"_ZN6miniFE19element_loop_kernelINS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEENS_7PODMeshIiEEEEvT1_NT_17GlobalOrdinalTypeEPKS9_S8_T0_PKNS8_10ScalarTypeESF_"
"GPU activities",3.973941,180.051230,400,0.450128,0.311134,0.589052,"_ZN6miniFE10dot_kernelINS_9PODVectorIdiiEEEEvT_S3_PNS_10TypeTraitsINS3_10ScalarTypeEE14magnitude_typeE"
"GPU activities",3.309405,149.942456,606,0.247429,0.001280,105.099846,"[CUDA memcpy DtoH]"
"GPU activities",1.027420,46.550305,201,0.231593,0.230655,0.237631,"_ZN6miniFE25matvec_overlap_ell_kernelILNS_12MATVEC_RANGEE1ENS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvT0_T1_S7_"
"GPU activities",0.877717,39.767596,2,19.883798,18.154178,21.613418,"_ZN6miniFE30impose_dirichlet_second_kernelINS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvNT_10ScalarTypeES5_T0_PNS5_17GlobalOrdinalTypeES8_"
"GPU activities",0.592774,26.857414,1,26.857414,26.857414,26.857414,"_ZN6miniFE32generate_matrix_structure_kernelINS_7PODMeshIiEENS_12PODELLMatrixIdiiEEEEvT_T0_iii"
"GPU activities",0.260664,11.810158,10,1.181015,0.000960,11.535343,"[CUDA memcpy HtoD]"
