==132688== NVPROF is profiling process 132688, command: ./miniFE.x --num_devices 4 -nx 1600 -ny 800 -nz 200
==132688== Profiling application: ./miniFE.x --num_devices 4 -nx 1600 -ny 800 -nz 200
==132688== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
,%,ms,,ms,ms,ms,
"GPU activities",63.473760,3099.356959,201,15.419686,15.380205,16.501382,"_ZN6miniFE25matvec_overlap_ell_kernelILNS_12MATVEC_RANGEE0ENS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvT0_T1_S7_"
"GPU activities",12.795036,624.768145,1,624.768145,624.768145,624.768145,"_ZN6miniFE19element_loop_kernelINS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEENS_7PODMeshIiEEEEvT1_NT_17GlobalOrdinalTypeEPKS9_S8_T0_PKNS8_10ScalarTypeESF_"
"GPU activities",11.164767,545.163811,602,0.905587,0.627389,0.909627,"_ZN6miniFE13waxpby_kernelINS_9PODVectorIdiiEEEEvNT_10ScalarTypeES3_S4_S3_S3_"
"GPU activities",4.040388,197.287900,606,0.325557,0.001248,156.635370,"[CUDA memcpy DtoH]"
"GPU activities",3.643243,177.895707,400,0.444739,0.307070,0.582749,"_ZN6miniFE10dot_kernelINS_9PODVectorIdiiEEEEvT_S3_PNS_10TypeTraitsINS3_10ScalarTypeEE14magnitude_typeE"
"GPU activities",1.686324,82.341411,201,0.409658,0.407838,0.421246,"_ZN6miniFE25matvec_overlap_ell_kernelILNS_12MATVEC_RANGEE1ENS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvT0_T1_S7_"
"GPU activities",0.869947,42.478584,1,42.478584,42.478584,42.478584,"_ZN6miniFE32generate_matrix_structure_kernelINS_7PODMeshIiEENS_12PODELLMatrixIdiiEEEEvT_T0_iii"
"GPU activities",0.806273,39.369481,2,19.684740,17.891902,21.477579,"_ZN6miniFE30impose_dirichlet_second_kernelINS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvNT_10ScalarTypeES5_T0_PNS5_17GlobalOrdinalTypeES8_"
"GPU activities",0.214652,10.481223,10,1.048122,0.000992,10.128425,"[CUDA memcpy HtoD]"
