==37457== NVPROF is profiling process 37457, command: ./miniFE.x --num_devices 4 -nx 1600 -ny 800 -nz 200
==37457== Profiling application: ./miniFE.x --num_devices 4 -nx 1600 -ny 800 -nz 200
==37457== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
,%,ms,,ms,ms,ms,
"GPU activities",62.556075,3105.587922,201,15.450686,15.422795,15.493547,"_ZN6miniFE25matvec_overlap_ell_kernelILNS_12MATVEC_RANGEE0ENS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvT0_T1_S7_"
"GPU activities",15.201821,754.692343,1,754.692343,754.692343,754.692343,"_ZN6miniFE19element_loop_kernelINS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEENS_7PODMeshIiEEEEvT1_NT_17GlobalOrdinalTypeEPKS9_S8_T0_PKNS8_10ScalarTypeESF_"
"GPU activities",10.998857,546.036759,602,0.907037,0.628829,0.911931,"_ZN6miniFE13waxpby_kernelINS_9PODVectorIdiiEEEEvNT_10ScalarTypeES3_S4_S3_S3_"
"GPU activities",3.588242,178.137795,400,0.445344,0.307646,0.583261,"_ZN6miniFE10dot_kernelINS_9PODVectorIdiiEEEEvT_S3_PNS_10TypeTraitsINS3_10ScalarTypeEE14magnitude_typeE"
"GPU activities",3.079323,152.872551,606,0.252264,0.001280,111.484952,"[CUDA memcpy DtoH]"
"GPU activities",1.677180,83.263382,201,0.414245,0.411998,0.426141,"_ZN6miniFE25matvec_overlap_ell_kernelILNS_12MATVEC_RANGEE1ENS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvT0_T1_S7_"
"GPU activities",0.802281,39.829124,1,39.829124,39.829124,39.829124,"_ZN6miniFE32generate_matrix_structure_kernelINS_7PODMeshIiEENS_12PODELLMatrixIdiiEEEEvT_T0_iii"
"GPU activities",0.436226,21.656392,1,21.656392,21.656392,21.656392,"_ZN6miniFE30impose_dirichlet_second_kernelINS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvNT_10ScalarTypeES5_T0_PNS5_17GlobalOrdinalTypeES8_"
"GPU activities",0.372106,18.473145,9,2.052571,0.000992,18.097788,"[CUDA memcpy HtoD]"
