==24626== NVPROF is profiling process 24626, command: ./miniFE.x --num_devices 4 -nx 800 -ny 400 -nz 200
==24626== Profiling application: ./miniFE.x --num_devices 4 -nx 800 -ny 400 -nz 200
==24626== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
,%,ms,,ms,ms,ms,
"GPU activities",75.421527,732.911577,201,3.646326,3.632918,3.652918,"_ZN6miniFE25matvec_overlap_ell_kernelILNS_12MATVEC_RANGEE0ENS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvT0_T1_S7_"
"GPU activities",14.250168,138.476552,602,0.230027,0.157598,0.233469,"_ZN6miniFE13waxpby_kernelINS_9PODVectorIdiiEEEEvNT_10ScalarTypeES3_S4_S3_S3_"
"GPU activities",4.840817,47.040822,400,0.117602,0.083679,0.151743,"_ZN6miniFE10dot_kernelINS_9PODVectorIdiiEEEEvT_S3_PNS_10TypeTraitsINS3_10ScalarTypeEE14magnitude_typeE"
"GPU activities",3.099847,30.122878,201,0.149865,0.148319,0.152798,"_ZN6miniFE25matvec_overlap_ell_kernelILNS_12MATVEC_RANGEE1ENS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvT0_T1_S7_"
"GPU activities",1.837660,17.857527,601,0.029713,0.001279,0.147903,"[CUDA memcpy DtoH]"
"GPU activities",0.382202,3.714059,201,0.018477,0.008736,0.027647,"_ZN6miniFE20copyElementsToBufferIdiEEvPT_S2_PT0_i"
"GPU activities",0.092134,0.895318,400,0.002238,0.002143,0.002560,"_ZN6miniFE23dot_final_reduce_kernelIdEEvPT_"
"GPU activities",0.051341,0.498906,400,0.001247,0.001184,0.001440,"_ZN6miniFE17cudaMemset_kernelIdEEvPT_S1_i"
"GPU activities",0.024305,0.236189,4,0.059047,0.001504,0.079135,"_ZN6thrust8cuda_cub4core13_kernel_agentINS0_14__parallel_for16ParallelForAgentINS0_20__uninitialized_fill7functorINS_10device_ptrIdEEdEEmEES9_mEEvT0_T1_"
"API calls",77.911704,548.645554,601,0.912887,0.069161,3.825827,"cudaEventSynchronize"
"API calls",13.470860,94.860298,2409,0.039377,0.021218,11.195457,"cudaLaunchKernel"
"API calls",3.655816,25.743853,4,6.435963,0.037438,8.633994,"cudaMalloc"
"API calls",2.248053,15.830540,601,0.026340,0.018139,0.037790,"cudaMemcpyAsync"
