==25100== NVPROF is profiling process 25100, command: ./miniFE.x --num_devices 4 -nx 800 -ny 800 -nz 200
==25100== Profiling application: ./miniFE.x --num_devices 4 -nx 800 -ny 800 -nz 200
==25100== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
,%,ms,,ms,ms,ms,
"GPU activities",76.373284,782.419765,201,3.892635,3.883315,3.919507,"_ZN6miniFE25matvec_overlap_ell_kernelILNS_12MATVEC_RANGEE0ENS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvT0_T1_S7_"
"GPU activities",13.590674,139.232089,602,0.231282,0.159134,0.234621,"_ZN6miniFE13waxpby_kernelINS_9PODVectorIdiiEEEEvNT_10ScalarTypeES3_S4_S3_S3_"
"GPU activities",4.610447,47.232549,400,0.118081,0.084255,0.152095,"_ZN6miniFE10dot_kernelINS_9PODVectorIdiiEEEEvT_S3_PNS_10TypeTraitsINS3_10ScalarTypeEE14magnitude_typeE"
"GPU activities",3.281544,33.618360,201,0.167255,0.165566,0.173950,"_ZN6miniFE25matvec_overlap_ell_kernelILNS_12MATVEC_RANGEE1ENS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvT0_T1_S7_"
"GPU activities",1.571247,16.096921,601,0.026783,0.001248,0.129278,"[CUDA memcpy DtoH]"
"GPU activities",0.414472,4.246137,201,0.021125,0.010848,0.033632,"_ZN6miniFE20copyElementsToBufferIdiEEvPT_S2_PT0_i"
"GPU activities",0.087221,0.893554,400,0.002233,0.002144,0.002592,"_ZN6miniFE23dot_final_reduce_kernelIdEEvPT_"
"GPU activities",0.047874,0.490455,400,0.001226,0.001183,0.001600,"_ZN6miniFE17cudaMemset_kernelIdEEvPT_S1_i"
"GPU activities",0.023236,0.238046,4,0.059511,0.001344,0.080448,"_ZN6thrust8cuda_cub4core13_kernel_agentINS0_14__parallel_for16ParallelForAgentINS0_20__uninitialized_fill7functorINS_10device_ptrIdEEdEEmEES9_mEEvT0_T1_"
"API calls",77.011787,523.771391,601,0.871499,0.086663,4.077206,"cudaEventSynchronize"
"API calls",14.043387,95.511672,2409,0.039647,0.020429,11.467655,"cudaLaunchKernel"
"API calls",3.766646,25.617656,4,6.404414,0.037202,8.666580,"cudaMalloc"
"API calls",2.350966,15.989354,601,0.026604,0.015022,0.037150,"cudaMemcpyAsync"
