==25098== NVPROF is profiling process 25098, command: ./miniFE.x --num_devices 4 -nx 800 -ny 800 -nz 200
==25098== Profiling application: ./miniFE.x --num_devices 4 -nx 800 -ny 800 -nz 200
==25098== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
,%,ms,,ms,ms,ms,
"GPU activities",76.055769,760.436005,201,3.783263,3.773704,3.791880,"_ZN6miniFE25matvec_overlap_ell_kernelILNS_12MATVEC_RANGEE0ENS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvT0_T1_S7_"
"GPU activities",13.618530,136.163510,602,0.226185,0.154719,0.229439,"_ZN6miniFE13waxpby_kernelINS_9PODVectorIdiiEEEEvNT_10ScalarTypeES3_S4_S3_S3_"
"GPU activities",4.639954,46.392116,400,0.115980,0.082783,0.149503,"_ZN6miniFE10dot_kernelINS_9PODVectorIdiiEEEEvT_S3_PNS_10TypeTraitsINS3_10ScalarTypeEE14magnitude_typeE"
"GPU activities",3.756407,37.558062,201,0.186856,0.185183,0.190175,"_ZN6miniFE25matvec_overlap_ell_kernelILNS_12MATVEC_RANGEE1ENS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvT0_T1_S7_"
"GPU activities",1.299720,12.995121,601,0.021622,0.001280,0.147679,"[CUDA memcpy DtoH]"
"GPU activities",0.466485,4.664099,201,0.023204,0.012672,0.032351,"_ZN6miniFE20copyElementsToBufferIdiEEvPT_S2_PT0_i"
"GPU activities",0.089560,0.895454,400,0.002238,0.002176,0.002528,"_ZN6miniFE23dot_final_reduce_kernelIdEEvPT_"
"GPU activities",0.050158,0.501500,400,0.001253,0.001184,0.001600,"_ZN6miniFE17cudaMemset_kernelIdEEvPT_S1_i"
"GPU activities",0.023418,0.234143,4,0.058535,0.001632,0.080127,"_ZN6thrust8cuda_cub4core13_kernel_agentINS0_14__parallel_for16ParallelForAgentINS0_20__uninitialized_fill7functorINS_10device_ptrIdEEdEEmEES9_mEEvT0_T1_"
"API calls",78.006585,549.006857,601,0.913488,0.035706,3.938943,"cudaEventSynchronize"
"API calls",13.512201,95.098269,2409,0.039476,0.022095,11.134113,"cudaLaunchKernel"
"API calls",3.797557,26.727039,4,6.681759,0.041967,8.961427,"cudaMalloc"
"API calls",2.265883,15.947181,601,0.026534,0.016271,0.050664,"cudaMemcpyAsync"
