==105522== NVPROF is profiling process 105522, command: ./miniFE.x --num_devices 4 -nx 800 -ny 800 -nz 200
==105522== Profiling application: ./miniFE.x --num_devices 4 -nx 800 -ny 800 -nz 200
==105522== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
,%,ms,,ms,ms,ms,
"GPU activities",76.879477,761.186579,201,3.786997,3.775967,4.246075,"_ZN6miniFE25matvec_overlap_ell_kernelILNS_12MATVEC_RANGEE0ENS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvT0_T1_S7_"
"GPU activities",13.773593,136.372856,602,0.226532,0.155743,0.229790,"_ZN6miniFE13waxpby_kernelINS_9PODVectorIdiiEEEEvNT_10ScalarTypeES3_S4_S3_S3_"
"GPU activities",4.690672,46.442520,400,0.116106,0.082783,0.149855,"_ZN6miniFE10dot_kernelINS_9PODVectorIdiiEEEEvT_S3_PNS_10TypeTraitsINS3_10ScalarTypeEE14magnitude_typeE"
"GPU activities",3.323068,32.901825,201,0.163690,0.161790,0.166431,"_ZN6miniFE25matvec_overlap_ell_kernelILNS_12MATVEC_RANGEE1ENS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvT0_T1_S7_"
"GPU activities",0.851803,8.433737,601,0.014032,0.001279,0.118079,"[CUDA memcpy DtoH]"
"GPU activities",0.319928,3.167618,201,0.015759,0.007232,0.023680,"_ZN6miniFE20copyElementsToBufferIdiEEvPT_S2_PT0_i"
"GPU activities",0.088248,0.873748,400,0.002184,0.002111,0.002560,"_ZN6miniFE23dot_final_reduce_kernelIdEEvPT_"
"GPU activities",0.049640,0.491485,400,0.001228,0.001183,0.001472,"_ZN6miniFE17cudaMemset_kernelIdEEvPT_S1_i"
"GPU activities",0.023571,0.233375,4,0.058343,0.001344,0.078880,"_ZN6thrust8cuda_cub4core13_kernel_agentINS0_14__parallel_for16ParallelForAgentINS0_20__uninitialized_fill7functorINS_10device_ptrIdEEdEEmEES9_mEEvT0_T1_"
"API calls",78.184205,557.345553,601,0.927363,0.039189,4.348900,"cudaEventSynchronize"
"API calls",13.368672,95.300190,2409,0.039560,0.020837,11.321187,"cudaLaunchKernel"
"API calls",3.718036,26.504471,4,6.626117,0.030585,9.070208,"cudaMalloc"
"API calls",2.211666,15.766131,601,0.026233,0.018243,0.034634,"cudaMemcpyAsync"
