==24627== NVPROF is profiling process 24627, command: ./miniFE.x --num_devices 4 -nx 800 -ny 400 -nz 200
==24627== Profiling application: ./miniFE.x --num_devices 4 -nx 800 -ny 400 -nz 200
==24627== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
,%,ms,,ms,ms,ms,
"GPU activities",76.048998,718.191592,201,3.573092,3.564745,3.579145,"_ZN6miniFE25matvec_overlap_ell_kernelILNS_12MATVEC_RANGEE0ENS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvT0_T1_S7_"
"GPU activities",14.452963,136.490903,602,0.226729,0.155519,0.229982,"_ZN6miniFE13waxpby_kernelINS_9PODVectorIdiiEEEEvNT_10ScalarTypeES3_S4_S3_S3_"
"GPU activities",4.917731,46.442072,400,0.116105,0.082560,0.149983,"_ZN6miniFE10dot_kernelINS_9PODVectorIdiiEEEEvT_S3_PNS_10TypeTraitsINS3_10ScalarTypeEE14magnitude_typeE"
"GPU activities",3.195111,30.173988,201,0.150119,0.148127,0.153631,"_ZN6miniFE25matvec_overlap_ell_kernelILNS_12MATVEC_RANGEE1ENS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvT0_T1_S7_"
"GPU activities",0.872573,8.240409,601,0.013711,0.001279,0.071456,"[CUDA memcpy DtoH]"
"GPU activities",0.339248,3.203786,201,0.015939,0.007392,0.024832,"_ZN6miniFE20copyElementsToBufferIdiEEvPT_S2_PT0_i"
"GPU activities",0.095717,0.903931,400,0.002259,0.002176,0.002656,"_ZN6miniFE23dot_final_reduce_kernelIdEEvPT_"
"GPU activities",0.053012,0.500637,400,0.001251,0.001184,0.001408,"_ZN6miniFE17cudaMemset_kernelIdEEvPT_S1_i"
"GPU activities",0.024647,0.232766,4,0.058191,0.001344,0.078176,"_ZN6thrust8cuda_cub4core13_kernel_agentINS0_14__parallel_for16ParallelForAgentINS0_20__uninitialized_fill7functorINS_10device_ptrIdEEdEEmEES9_mEEvT0_T1_"
"API calls",76.541197,503.817212,601,0.838298,0.026080,3.707678,"cudaEventSynchronize"
"API calls",14.369809,94.586413,2409,0.039263,0.023176,10.966426,"cudaLaunchKernel"
"API calls",4.073840,26.815245,4,6.703811,0.040660,8.940338,"cudaMalloc"
"API calls",2.420988,15.935670,601,0.026515,0.018862,0.041658,"cudaMemcpyAsync"
