==95329== NVPROF is profiling process 95329, command: ./miniFE.x --num_devices 4 -nx 400 -ny 400 -nz 200
==95329== Profiling application: ./miniFE.x --num_devices 4 -nx 400 -ny 400 -nz 200
==95329== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
,%,ms,,ms,ms,ms,
"GPU activities",76.587622,729.645395,201,3.630076,3.624165,3.638532,"_ZN6miniFE25matvec_overlap_ell_kernelILNS_12MATVEC_RANGEE0ENS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvT0_T1_S7_"
"GPU activities",14.525624,138.384694,602,0.229874,0.158431,0.233342,"_ZN6miniFE13waxpby_kernelINS_9PODVectorIdiiEEEEvNT_10ScalarTypeES3_S4_S3_S3_"
"GPU activities",4.929860,46.966464,400,0.117416,0.083743,0.151967,"_ZN6miniFE10dot_kernelINS_9PODVectorIdiiEEEEvT_S3_PNS_10TypeTraitsINS3_10ScalarTypeEE14magnitude_typeE"
"GPU activities",2.019330,19.238030,601,0.032010,0.001279,0.133503,"[CUDA memcpy DtoH]"
"GPU activities",1.476808,14.069454,201,0.069997,0.069023,0.074943,"_ZN6miniFE25matvec_overlap_ell_kernelILNS_12MATVEC_RANGEE1ENS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvT0_T1_S7_"
"GPU activities",0.291362,2.775784,201,0.013809,0.004256,0.023200,"_ZN6miniFE20copyElementsToBufferIdiEEvPT_S2_PT0_i"
"GPU activities",0.095056,0.905593,400,0.002263,0.002176,0.002560,"_ZN6miniFE23dot_final_reduce_kernelIdEEvPT_"
"GPU activities",0.049577,0.472316,400,0.001180,0.001119,0.001568,"_ZN6miniFE17cudaMemset_kernelIdEEvPT_S1_i"
"GPU activities",0.024761,0.235901,4,0.058975,0.001312,0.079455,"_ZN6thrust8cuda_cub4core13_kernel_agentINS0_14__parallel_for16ParallelForAgentINS0_20__uninitialized_fill7functorINS_10device_ptrIdEEdEEmEES9_mEEvT0_T1_"
"API calls",78.210715,564.759689,601,0.939699,0.038676,3.842018,"cudaEventSynchronize"
"API calls",13.272855,95.843307,2409,0.039785,0.022304,11.261478,"cudaLaunchKernel"
"API calls",3.730823,26.940281,4,6.735070,0.040990,9.022379,"cudaMalloc"
"API calls",2.234060,16.132147,601,0.026842,0.018868,0.045495,"cudaMemcpyAsync"
