==40518== NVPROF is profiling process 40518, command: ./miniFE.x --num_devices 4 -nx 800 -ny 800 -nz 200
==40518== Profiling application: ./miniFE.x --num_devices 4 -nx 800 -ny 800 -nz 200
==40518== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
,%,ms,,ms,ms,ms,
"GPU activities",76.430247,782.719772,201,3.894128,3.883548,3.903163,"_ZN6miniFE25matvec_overlap_ell_kernelILNS_12MATVEC_RANGEE0ENS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvT0_T1_S7_"
"GPU activities",13.582622,139.099212,602,0.231061,0.159071,0.234526,"_ZN6miniFE13waxpby_kernelINS_9PODVectorIdiiEEEEvNT_10ScalarTypeES3_S4_S3_S3_"
"GPU activities",4.617896,47.291732,400,0.118229,0.084127,0.152606,"_ZN6miniFE10dot_kernelINS_9PODVectorIdiiEEEEvT_S3_PNS_10TypeTraitsINS3_10ScalarTypeEE14magnitude_typeE"
"GPU activities",3.277323,33.562967,201,0.166979,0.165438,0.175998,"_ZN6miniFE25matvec_overlap_ell_kernelILNS_12MATVEC_RANGEE1ENS_12PODELLMatrixIdiiEENS_9PODVectorIdiiEEEEvT0_T1_S7_"
"GPU activities",1.559419,15.969963,601,0.026572,0.001248,0.119775,"[CUDA memcpy DtoH]"
"GPU activities",0.374082,3.830967,201,0.019059,0.008703,0.032928,"_ZN6miniFE20copyElementsToBufferIdiEEvPT_S2_PT0_i"
"GPU activities",0.087175,0.892761,400,0.002231,0.002144,0.002624,"_ZN6miniFE23dot_final_reduce_kernelIdEEvPT_"
"GPU activities",0.048076,0.492348,400,0.001230,0.001184,0.002272,"_ZN6miniFE17cudaMemset_kernelIdEEvPT_S1_i"
"GPU activities",0.023157,0.237151,4,0.059287,0.001376,0.080000,"_ZN6thrust8cuda_cub4core13_kernel_agentINS0_14__parallel_for16ParallelForAgentINS0_20__uninitialized_fill7functorINS_10device_ptrIdEEdEEmEES9_mEEvT0_T1_"
"API calls",76.978103,521.992279,601,0.868539,0.053781,4.819789,"cudaEventSynchronize"
"API calls",14.062520,95.358633,2409,0.039584,0.021581,11.330382,"cudaLaunchKernel"
"API calls",3.735501,25.330614,4,6.332653,0.035338,8.669775,"cudaMalloc"
"API calls",2.360851,16.009049,601,0.026637,0.017312,0.109551,"cudaMemcpyAsync"
